date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,turn,tradestatus,isST
2018-07-17,sz.300750,82.28,41.540445,7.110724,8.032137,49.386308,13.172002,1,0
2018-07-18,sz.300750,82.28,41.540445,7.110724,8.032137,49.386308,12.480838,1,0
2018-07-19,sz.300750,82.89,41.848414,7.163441,8.091685,49.752443,11.542097,1,0
2018-07-20,sz.300750,90.93,45.907543,7.858266,8.876546,54.578232,19.653333,1,0
2018-07-23,sz.300750,88.62,44.741301,7.658634,8.651045,53.191718,11.514418,1,0
2018-07-24,sz.300750,91.77,46.331631,7.93086,8.958547,55.082419,12.198752,1,0
2018-07-25,sz.300750,82.59,41.696954,7.137515,8.062399,49.572377,21.045186,1,0
2018-07-26,sz.300750,78.2,39.480588,6.758126,7.633849,46.9374,18.084296,1,0
2018-07-27,sz.300750,76.05,38.395124,6.572321,7.423967,45.646922,10.499536,1,0
2018-07-30,sz.300750,76.85,38.799018,6.641458,7.502063,46.1271,8.304887,1,0
2018-07-31,sz.300750,72.22,36.461484,6.241329,7.050084,43.348069,12.947811,1,0
2018-08-01,sz.300750,71.42,36.057591,6.172192,6.971989,42.867891,8.255082,1,0
2018-08-02,sz.300750,72.56,36.633139,6.270712,7.083275,43.552145,9.138827,1,0
2018-08-03,sz.300750,69.6,35.138733,6.014905,6.794321,41.775486,7.958281,1,0
2018-08-06,sz.300750,69.65,35.163976,6.019226,6.799202,41.805497,7.230103,1,0
2018-08-07,sz.300750,73.79,37.254125,6.37701,7.203347,44.290419,9.190114,1,0
2018-08-08,sz.300750,71.52,36.108077,6.180834,6.981751,42.927914,6.799191,1,0
2018-08-09,sz.300750,74.06,37.390439,6.400343,7.229704,44.452479,8.50421,1,0
2018-08-10,sz.300750,74.44,37.582289,6.433183,7.2668,44.680563,5.373623,1,0
2018-08-13,sz.300750,74.01,37.365196,6.396022,7.224823,44.422468,5.040218,1,0
2018-08-14,sz.300750,71.57,36.133321,6.185155,6.986632,42.957925,5.402051,1,0
2018-08-15,sz.300750,69.11,34.891348,5.972559,6.746488,41.481377,5.94572,1,0
2018-08-16,sz.300750,68.99,34.830764,5.962189,6.734773,41.409351,4.932383,1,0
2018-08-17,sz.300750,68.16,34.411725,5.890459,6.653749,40.911166,3.785995,1,0
2018-08-20,sz.300750,68.95,34.81057,5.958732,6.730869,41.385342,5.02796,1,0
2018-08-21,sz.300750,69.57,35.123587,6.012313,6.791393,41.75748,4.699256,1,0
2018-08-22,sz.300750,67.47,34.063367,5.830829,6.586392,40.497012,4.142774,1,0
2018-08-23,sz.300750,69.1,34.8863,5.971695,6.745511,41.475375,5.612653,1,0
2018-08-24,sz.300750,68.8,50.192699,4.849747,6.481021,53.441085,6.150204,1,0
2018-08-27,sz.300750,70.46,51.403743,4.966762,6.637395,54.730507,5.944978,1,0
2018-08-28,sz.300750,73.01,53.264083,5.146512,6.877607,56.711245,8.660301,1,0
2018-08-29,sz.300750,73.02,53.271379,5.147217,6.878549,56.719012,4.756794,1,0
2018-08-30,sz.300750,69.99,51.060857,4.933631,6.59312,54.36543,6.297907,1,0
2018-08-31,sz.300750,65.5,47.7852,4.617129,6.170158,50.877777,7.319527,1,0
2018-09-03,sz.300750,63.26,46.151019,4.45923,5.959148,49.137835,7.323942,1,0
2018-09-04,sz.300750,63.85,46.581451,4.500819,6.014727,49.596123,3.713598,1,0
2018-09-05,sz.300750,61.39,44.78677,4.327413,5.782993,47.685294,4.460097,1,0
2018-09-06,sz.300750,61.84,45.115065,4.359133,5.825383,48.034836,4.07564,1,0
2018-09-07,sz.300750,63.32,46.194792,4.463459,5.9648,49.184441,5.868333,1,0
2018-09-10,sz.300750,61.35,44.757588,4.324593,5.779225,47.654224,3.012791,1,0
2018-09-11,sz.300750,62.57,45.647633,4.410591,5.89415,48.601871,3.051562,1,0
2018-09-12,sz.300750,64.5,47.055655,4.546638,6.075957,50.101017,5.577139,1,0
2018-09-13,sz.300750,64.8,47.274519,4.567785,6.104218,50.334045,4.535015,1,0
2018-09-14,sz.300750,65.9,48.077018,4.645325,6.207839,51.188481,7.287588,1,0
2018-09-17,sz.300750,63.71,46.479314,4.490951,6.001539,49.487377,3.28268,1,0
2018-09-18,sz.300750,66.36,48.412609,4.67775,6.251171,51.545791,3.585481,1,0
2018-09-19,sz.300750,67.33,49.630826,4.795458,6.408471,52.842849,4.374163,1,0
2018-09-20,sz.300750,67.99,50.11733,4.842465,6.471289,53.360839,4.695517,1,0
2018-09-21,sz.300750,69.19,51.001884,4.927933,6.585505,54.302639,3.566596,1,0
2018-09-25,sz.300750,68.33,50.367954,4.866681,6.503651,53.627682,1.935242,1,0
2018-09-26,sz.300750,72.89,53.729257,5.191459,6.937671,57.206524,7.393343,1,0
2018-09-27,sz.300750,72.55,53.478634,5.167243,6.90531,56.93968,6.303826,1,0
2018-09-28,sz.300750,73.0,53.810341,5.199293,6.948141,57.292855,5.48743,1,0
2018-10-08,sz.300750,68.45,50.456409,4.875228,6.515072,53.721862,6.037792,1,0
2018-10-09,sz.300750,64.9,47.839605,4.622385,6.177183,50.935703,6.163297,1,0
2018-10-10,sz.300750,64.9,47.839605,4.622385,6.177183,50.935703,3.297316,1,0
2018-10-11,sz.300750,60.45,44.559385,4.305442,5.753632,47.443193,5.896357,1,0
2018-10-12,sz.300750,62.86,46.335864,4.47709,5.983016,49.334642,3.958832,1,0
2018-10-15,sz.300750,69.15,50.972398,4.925084,6.581698,54.271246,9.114871,1,0
2018-10-16,sz.300750,68.85,50.75126,4.903717,6.553144,54.035796,4.811277,1,0
2018-10-17,sz.300750,70.0,51.598957,4.985624,6.662601,54.938355,6.551243,1,0
2018-10-18,sz.300750,68.03,50.146815,4.845314,6.475097,53.392232,4.976393,1,0
2018-10-19,sz.300750,73.77,54.37793,5.254135,7.02143,57.897177,6.501965,1,0
2018-10-22,sz.300750,79.1,58.306822,5.633755,7.528739,62.080341,8.334584,1,0
2018-10-23,sz.300750,78.0,57.495981,5.555409,7.424041,61.217024,5.862828,1,0
2018-10-24,sz.300750,77.0,56.758853,5.484186,7.328861,60.43219,4.622827,1,0
2018-10-25,sz.300750,80.91,59.641023,5.762669,7.701015,63.500889,6.155394,1,0
2018-10-26,sz.300750,74.6,44.425056,5.069402,6.028606,297.826232,8.143711,1,0
2018-10-29,sz.300750,70.76,42.138297,4.808457,5.718286,282.495767,5.855069,1,0
2018-10-30,sz.300750,75.0,44.66326,5.096584,6.060931,299.423156,5.932302,1,0
2018-10-31,sz.300750,74.5,44.365505,5.062607,6.020525,297.427001,4.508462,1,0
2018-11-01,sz.300750,73.61,43.835501,5.002127,5.948602,293.873847,4.47606,1,0
2018-11-02,sz.300750,78.48,46.735635,5.333065,6.342158,313.31639,6.308994,1,0
2018-11-05,sz.300750,79.39,47.277549,5.394904,6.415697,316.949391,6.0133,1,0
2018-11-06,sz.300750,81.57,48.575761,5.543045,6.591868,325.652624,5.600085,1,0
2018-11-07,sz.300750,79.04,47.069121,5.37112,6.387413,315.552083,5.826972,1,0
2018-11-08,sz.300750,77.31,46.038888,5.253559,6.247608,308.645389,3.703152,1,0
2018-11-09,sz.300750,77.75,46.300913,5.283459,6.283165,310.402005,2.791306,1,0
2018-11-12,sz.300750,83.25,49.576218,5.657208,6.727633,332.359703,6.854015,1,0
2018-11-13,sz.300750,81.63,48.611492,5.547122,6.596717,325.892163,6.576488,1,0
2018-11-14,sz.300750,81.0,48.236321,5.504311,6.545805,323.377008,4.967101,1,0
2018-11-15,sz.300750,81.35,48.444749,5.528095,6.57409,324.774316,3.487722,1,0
2018-11-16,sz.300750,80.11,47.706317,5.443831,6.473882,319.823853,4.515393,1,0
2018-11-19,sz.300750,79.35,47.253729,5.392186,6.412465,316.789699,3.341409,1,0
2018-11-20,sz.300750,77.77,46.312823,5.284818,6.284781,310.481851,3.554577,1,0
2018-11-21,sz.300750,78.65,46.836872,5.344618,6.355896,313.995083,3.367107,1,0
2018-11-22,sz.300750,77.91,46.396194,5.294331,6.296095,311.040774,1.874286,1,0
2018-11-23,sz.300750,73.98,44.05584,5.02727,5.978502,295.351001,4.788973,1,0
2018-11-26,sz.300750,74.62,44.436966,5.070761,6.030222,297.906078,3.502984,1,0
2018-11-27,sz.300750,75.6,45.020566,5.137357,6.109418,301.818541,3.661018,1,0
2018-11-28,sz.300750,78.68,46.854737,5.346656,6.358321,314.114852,4.565766,1,0
2018-11-29,sz.300750,78.03,46.467656,5.302486,6.305792,311.519851,4.481718,1,0
2018-11-30,sz.300750,80.03,47.658676,5.438395,6.467417,319.504469,4.173919,1,0
2018-12-03,sz.300750,80.85,48.146994,5.494118,6.533683,322.778162,5.820755,1,0
2018-12-04,sz.300750,82.3,49.010484,5.592652,6.650861,328.56701,4.409639,1,0
2018-12-05,sz.300750,81.37,48.456659,5.529454,6.575706,324.854162,3.402425,1,0
2018-12-06,sz.300750,79.01,47.051256,5.369081,6.384989,315.432314,5.240841,1,0
2018-12-07,sz.300750,79.7,47.462158,5.41597,6.440749,318.187007,2.597144,1,0
2018-12-10,sz.300750,78.29,45.46352,5.320154,6.326804,312.557852,3.501519,1,0
2018-12-11,sz.300750,78.56,45.620311,5.338502,6.348623,313.635775,1.588107,1,0
2018-12-12,sz.300750,81.5,47.327589,5.538288,6.586212,325.373163,4.360302,1,0
2018-12-13,sz.300750,82.11,47.68182,5.57974,6.635507,327.808471,3.334701,1,0
2018-12-14,sz.300750,79.34,46.073262,5.391506,6.411657,316.749776,3.263852,1,0
2018-12-17,sz.300750,80.16,46.549442,5.447229,6.477923,320.023469,3.159806,1,0
2018-12-18,sz.300750,79.55,46.195211,5.405777,6.428627,317.588161,2.248898,1,0
2018-12-19,sz.300750,79.5,46.166175,5.402379,6.424587,317.388545,3.264837,1,0
2018-12-20,sz.300750,77.34,44.911849,5.255597,6.250032,308.765158,4.498974,1,0
2018-12-21,sz.300750,78.5,45.585469,5.334425,6.343774,313.396236,4.084695,1,0
2018-12-24,sz.300750,78.03,45.312537,5.302486,6.305792,311.519851,2.733705,1,0
2018-12-25,sz.300750,77.2,44.83055,5.246084,6.238718,308.206235,3.032679,1,0
2018-12-26,sz.300750,75.9,44.075631,5.157743,6.133662,303.016234,2.267169,1,0
2018-12-27,sz.300750,75.78,44.005947,5.149588,6.123965,302.537157,2.247002,1,0
2018-12-28,sz.300750,73.8,42.856148,5.015039,5.963956,294.632385,2.591209,1,0
2019-01-02,sz.300750,73.66,42.774849,5.005525,5.952642,294.073462,2.022657,1,0
2019-01-03,sz.300750,73.83,42.873569,5.017077,5.96638,294.752155,2.06906,1,0
2019-01-04,sz.300750,76.96,44.691181,5.229775,6.219323,307.248081,3.638922,1,0
2019-01-07,sz.300750,77.42,44.958306,5.261034,6.256497,309.084543,2.747862,1,0
2019-01-08,sz.300750,79.33,46.067455,5.390827,6.410849,316.709853,3.947175,1,0
2019-01-09,sz.300750,77.98,45.283501,5.299088,6.301752,311.320236,5.698613,1,0
2019-01-10,sz.300750,76.28,44.2963,5.183566,6.164371,304.533311,3.863989,1,0
2019-01-11,sz.300750,75.29,43.7214,5.116291,6.084366,300.580925,2.824801,1,0
2019-01-14,sz.300750,76.08,44.180159,5.169975,6.148208,303.734849,2.231961,1,0
2019-01-15,sz.300750,77.37,44.92927,5.257636,6.252456,308.884927,2.703707,1,0
2019-01-16,sz.300750,76.67,44.522776,5.210068,6.195888,306.090311,1.184781,1,0
2019-01-17,sz.300750,76.66,44.516969,5.209388,6.195079,306.050388,1.711814,1,0
2019-01-18,sz.300750,75.4,43.785278,5.123766,6.093256,301.020079,2.993839,1,0
2019-01-21,sz.300750,75.24,43.692365,5.112893,6.080326,300.38131,2.412571,1,0
2019-01-22,sz.300750,74.27,43.12908,5.046977,6.001938,296.50877,1.960405,1,0
2019-01-23,sz.300750,75.44,43.808506,5.126484,6.096488,301.179772,2.248533,1,0
2019-01-24,sz.300750,75.17,43.651716,5.108136,6.074669,300.101848,1.748459,1,0
2019-01-25,sz.300750,77.44,44.96992,5.262393,6.258113,309.164389,4.197569,1,0
2019-01-28,sz.300750,76.07,44.174352,5.169295,6.1474,303.694926,2.130737,1,0
2019-01-29,sz.300750,76.68,44.528583,5.210747,6.196696,306.130234,2.41034,1,0
2019-01-30,sz.300750,76.2,44.249843,5.178129,6.157906,304.213926,3.547988,1,0
2019-01-31,sz.300750,76.12,44.203387,5.172693,6.151441,303.894542,2.031246,1,0
2019-02-01,sz.300750,78.4,45.527398,5.327629,6.335693,312.997005,2.860571,1,0
2019-02-11,sz.300750,81.0,47.037235,5.504311,6.545805,323.377008,3.840537,1,0
2019-02-12,sz.300750,81.0,47.037235,5.504311,6.545805,323.377008,2.296555,1,0
2019-02-13,sz.300750,81.7,47.44373,5.551879,6.602374,326.171624,3.625963,1,0
2019-02-14,sz.300750,84.72,49.197464,5.757101,6.846427,338.228397,5.8567,1,0
2019-02-15,sz.300750,82.42,47.861839,5.600806,6.660559,329.046087,4.84033,1,0
2019-02-18,sz.300750,84.46,49.04648,5.739433,6.825416,337.190396,4.040954,1,0
2019-02-19,sz.300750,82.29,47.786347,5.591972,6.650053,328.527086,4.338807,1,0
2019-02-20,sz.300750,83.17,48.297369,5.651772,6.721168,332.040318,2.792919,1,0
2019-02-21,sz.300750,83.33,48.390282,5.662645,6.734098,332.679088,3.787806,1,0
2019-02-22,sz.300750,84.37,48.994216,5.733317,6.818143,336.831089,4.124416,1,0
2019-02-25,sz.300750,91.32,53.030127,6.205601,7.379789,364.577634,7.094015,1,0
2019-02-26,sz.300750,88.5,51.392535,6.013969,7.151898,353.319324,5.212676,1,0
2019-02-27,sz.300750,86.05,49.969804,5.847481,6.953908,343.538167,4.190588,1,0
2019-02-28,sz.300750,87.7,53.789573,5.959606,6.501006,350.125477,3.332625,1,0
2019-03-01,sz.300750,90.03,55.218646,6.117939,6.673724,359.427556,4.427876,1,0
2019-03-04,sz.300750,92.39,56.666119,6.278312,6.848666,368.849405,6.461382,1,0
2019-03-05,sz.300750,92.6,56.794919,6.292582,6.864233,369.68779,3.96591,1,0
2019-03-06,sz.300750,91.2,55.936249,6.197446,6.760454,364.098557,4.802404,1,0
2019-03-07,sz.300750,87.89,53.906106,5.972517,6.515091,350.884015,6.309571,1,0
2019-03-08,sz.300750,84.97,52.115165,5.77409,6.298638,339.226474,5.095504,1,0
2019-03-11,sz.300750,87.92,53.924507,5.974556,6.517315,351.003785,4.306066,1,0
2019-03-12,sz.300750,91.07,55.856515,6.188612,6.750817,363.579557,6.795793,1,0
2019-03-13,sz.300750,88.08,54.02264,5.985428,6.529175,351.642554,3.488119,1,0
2019-03-14,sz.300750,88.95,54.556243,6.044549,6.593666,355.115863,3.674479,1,0
2019-03-15,sz.300750,89.83,55.095978,6.104349,6.658899,358.629094,3.600354,1,0
2019-03-18,sz.300750,89.28,54.758644,6.066974,6.618128,356.433325,3.349124,1,0
2019-03-19,sz.300750,88.6,54.341575,6.020765,6.567721,353.718555,3.137963,1,0
2019-03-20,sz.300750,87.17,53.464504,5.92359,6.461719,348.009553,4.057248,1,0
2019-03-21,sz.300750,87.12,53.433838,5.920192,6.458012,347.809938,3.745084,1,0
2019-03-22,sz.300750,86.58,53.102636,5.883497,6.417983,345.654091,2.770617,1,0
2019-03-25,sz.300750,89.0,54.586909,6.047946,6.597373,355.315478,5.979756,1,0
2019-03-26,sz.300750,85.3,52.317566,5.796515,6.3231,340.543936,4.474137,1,0
2019-03-27,sz.300750,83.41,51.158361,5.668081,6.182998,332.998472,4.369342,1,0
2019-03-28,sz.300750,83.2,51.02956,5.653811,6.167431,332.160087,2.696139,1,0
2019-03-29,sz.300750,85.0,52.133565,5.776129,6.300861,339.346243,3.279324,1,0
2019-04-01,sz.300750,86.35,52.961569,5.867867,6.400934,344.73586,4.252868,1,0
2019-04-02,sz.300750,84.98,52.121298,5.774769,6.299379,339.266397,4.714211,1,0
2019-04-03,sz.300750,84.48,51.81463,5.740792,6.262315,337.270243,3.306902,1,0
2019-04-04,sz.300750,84.17,51.624496,5.719726,6.239335,336.032627,3.074707,1,0
2019-04-08,sz.300750,82.29,50.471424,5.591972,6.099975,328.527086,5.236965,1,0
2019-04-09,sz.300750,83.91,51.465029,5.702058,6.220062,334.994627,5.497174,1,0
2019-04-10,sz.300750,82.24,50.440758,5.588574,6.096269,328.327471,4.990172,1,0
2019-04-11,sz.300750,80.72,49.508487,5.485283,5.983594,322.259162,4.12153,1,0
2019-04-12,sz.300750,81.98,50.28129,5.570906,6.076995,327.289471,2.732264,1,0
2019-04-15,sz.300750,80.97,49.661821,5.502272,6.002126,323.257239,2.759601,1,0
2019-04-16,sz.300750,82.27,50.459158,5.590613,6.098493,328.44724,2.632399,1,0
2019-04-17,sz.300750,86.11,52.814368,5.851558,6.383143,343.777706,9.436626,1,0
2019-04-18,sz.300750,84.65,51.918898,5.752344,6.274917,337.948935,3.250626,1,0
2019-04-19,sz.300750,83.2,51.02956,5.653811,6.167431,332.160087,2.898484,1,0
2019-04-22,sz.300750,81.23,49.821288,5.51994,6.0214,324.295239,3.060723,1,0
2019-04-23,sz.300750,78.17,47.94448,5.312,5.794569,312.078774,5.305532,1,0
2019-04-24,sz.300750,79.78,48.931951,5.421406,5.913914,318.506392,2.363416,1,0
2019-04-25,sz.300750,79.1,51.261905,5.271249,5.863507,-157.662435,2.43842,1,0
2019-04-26,sz.300750,79.35,51.423921,5.287909,5.882039,-158.160736,1.60732,1,0
2019-04-29,sz.300750,79.78,43.551832,5.116475,4.88047,69.999255,2.204104,1,0
2019-04-30,sz.300750,79.76,43.540914,5.115192,4.879247,69.981707,1.431147,1,0
2019-05-06,sz.300750,75.7,41.324564,4.854815,4.63088,66.419448,3.011873,1,0
2019-05-07,sz.300750,75.85,41.406449,4.864435,4.640056,66.551059,1.708652,1,0
2019-05-08,sz.300750,74.61,40.729534,4.784911,4.5642,65.463079,1.610901,1,0
2019-05-09,sz.300750,72.7,39.686866,4.662418,4.447357,63.787238,2.215679,1,0
2019-05-10,sz.300750,74.1,40.451125,4.752204,4.533001,65.015603,2.489105,1,0
2019-05-13,sz.300750,71.59,39.080918,4.591232,4.379454,62.81332,2.132499,1,0
2019-05-14,sz.300750,72.16,39.392081,4.627787,4.414323,63.31344,1.994531,1,0
2019-05-15,sz.300750,74.98,40.931516,4.80864,4.586834,65.787718,3.047054,1,0
2019-05-16,sz.300750,74.33,40.576682,4.766954,4.547071,65.217406,1.72026,1,0
2019-05-17,sz.300750,72.25,39.441212,4.633559,4.419829,63.392406,1.657266,1,0
2019-05-20,sz.300750,69.69,38.04371,4.46938,4.263223,61.146253,2.082337,1,0
2019-05-21,sz.300750,70.15,38.294824,4.498881,4.291363,61.549859,1.47067,1,0
2019-05-22,sz.300750,69.37,37.869022,4.448858,4.243648,60.865484,1.280767,1,0
2019-05-23,sz.300750,67.48,36.837273,4.327648,4.128029,59.207191,2.026151,1,0
2019-05-24,sz.300750,67.85,37.039256,4.351377,4.150663,59.531831,1.349227,1,0
2019-05-27,sz.300750,69.2,37.776219,4.437955,4.233248,60.716325,2.011115,1,0
2019-05-28,sz.300750,71.88,39.239229,4.60983,4.397195,63.067767,2.448001,1,0
2019-05-29,sz.300750,70.57,38.524101,4.525817,4.317057,61.918368,1.516782,1,0
2019-05-30,sz.300750,69.81,38.109218,4.477076,4.270564,61.251542,1.322314,1,0
2019-05-31,sz.300750,69.44,37.907235,4.453347,4.24793,60.926902,1.158459,1,0
2019-06-03,sz.300750,68.16,37.208484,4.371258,4.169627,59.803826,1.497321,1,0
2019-06-04,sz.300750,66.87,36.504274,4.288527,4.090712,58.671975,1.457661,1,0
2019-06-05,sz.300750,69.07,37.705252,4.429618,4.225295,60.602263,2.30585,1,0
2019-06-06,sz.300750,66.94,36.542487,4.293016,4.094995,58.733393,1.725475,1,0
2019-06-10,sz.300750,67.6,36.902781,4.335344,4.135369,59.31248,4.071576,1,0
2019-06-11,sz.300750,68.19,37.224861,4.373182,4.171462,59.830148,2.013866,1,0
2019-06-12,sz.300750,68.65,37.475975,4.402683,4.199602,60.233753,1.28238,1,0
2019-06-13,sz.300750,71.01,38.764297,4.554035,4.343973,62.304426,1.800145,1,0
2019-06-14,sz.300750,72.18,39.402999,4.62907,4.415547,63.330988,1.706962,1,0
2019-06-17,sz.300750,71.96,39.282901,4.61496,4.402089,63.137959,1.008348,1,0
2019-06-18,sz.300750,71.05,38.786133,4.5566,4.34642,62.339522,0.683352,1,0
2019-06-19,sz.300750,69.68,38.038251,4.468739,4.262612,61.137479,1.193052,1,0
2019-06-20,sz.300750,69.06,37.699793,4.428977,4.224684,60.593489,1.070636,1,0
2019-06-21,sz.300750,69.09,37.71617,4.430901,4.226519,60.619811,0.987304,1,0
2019-06-24,sz.300750,68.86,37.590614,4.41615,4.212449,60.418008,0.551841,1,0
2019-06-25,sz.300750,68.83,37.574237,4.414226,4.210614,60.391686,0.638131,1,0
2019-06-26,sz.300750,69.98,38.202021,4.487979,4.280964,61.4007,0.7893,1,0
2019-06-27,sz.300750,69.93,38.174726,4.484772,4.277905,61.35683,0.914652,1,0
2019-06-28,sz.300750,68.88,37.601532,4.417433,4.213672,60.435556,0.47794,1,0
2019-07-01,sz.300750,70.32,38.387626,4.509783,4.301763,61.699017,1.092449,1,0
2019-07-02,sz.300750,71.04,38.780674,4.555959,4.345808,62.330748,1.357664,1,0
2019-07-03,sz.300750,71.8,39.195557,4.604699,4.392301,62.997575,1.84621,1,0
2019-07-04,sz.300750,71.05,38.786133,4.5566,4.34642,62.339522,0.675358,1,0
2019-07-05,sz.300750,71.08,38.80251,4.558524,4.348255,62.365844,0.742968,1,0
2019-07-08,sz.300750,68.86,37.590614,4.41615,4.212449,60.418008,0.693729,1,0
2019-07-09,sz.300750,70.86,38.682412,4.544415,4.334797,62.172815,0.802195,1,0
2019-07-10,sz.300750,72.25,39.441212,4.633559,4.419829,63.392406,1.330891,1,0
2019-07-11,sz.300750,72.42,39.534015,4.644461,4.430229,63.541565,0.590388,1,0
2019-07-12,sz.300750,73.88,40.32051,4.736859,4.518364,64.80567,0.786697,1,0
2019-07-15,sz.300750,73.66,40.200444,4.722753,4.504909,64.612692,0.941601,1,0
2019-07-16,sz.300750,72.82,39.742008,4.668896,4.453537,63.875865,0.802556,1,0
2019-07-17,sz.300750,72.99,39.834787,4.679796,4.463934,64.024985,0.360655,1,0
2019-07-18,sz.300750,71.5,39.021609,4.584264,4.372808,62.717994,0.377346,1,0
2019-07-19,sz.300750,72.5,39.567366,4.648379,4.433966,63.595169,0.479163,1,0
2019-07-22,sz.300750,73.08,39.883905,4.685566,4.469438,64.10393,0.732272,1,0
2019-07-23,sz.300750,75.87,41.406566,4.864449,4.640069,66.551248,1.375934,1,0
2019-07-24,sz.300750,75.68,41.302872,4.852267,4.628449,66.384585,0.999832,1,0
2019-07-25,sz.300750,75.81,41.373821,4.860602,4.6364,66.498617,0.989102,1,0
2019-07-26,sz.300750,76.66,41.837714,4.9151,4.688384,67.244216,0.9629,1,0
2019-07-29,sz.300750,76.68,41.848629,4.916383,4.689607,67.261759,0.587909,1,0
2019-07-30,sz.300750,77.76,42.438046,4.985627,4.755658,68.209108,0.8058,1,0
2019-07-31,sz.300750,76.0,41.477514,4.872784,4.64802,66.665281,0.5532,1,0
2019-08-01,sz.300750,75.8,41.368363,4.859961,4.635788,66.489846,0.5639,1,0
2019-08-02,sz.300750,75.28,41.08457,4.826621,4.603986,66.033715,0.5986,1,0
2019-08-05,sz.300750,73.0,39.840244,4.680437,4.464545,64.033756,0.7511,1,0
2019-08-06,sz.300750,72.15,39.376351,4.625939,4.412561,63.288158,0.7096,1,0
2019-08-07,sz.300750,73.33,40.020344,4.701595,4.484727,64.323224,0.7188,1,0
2019-08-08,sz.300750,73.08,39.883905,4.685566,4.469438,64.10393,0.3237,1,0
2019-08-09,sz.300750,71.93,39.256284,4.611834,4.399106,63.095179,0.3954,1,0
2019-08-12,sz.300750,73.37,40.042174,4.70416,4.487174,64.358311,0.3553,1,0
2019-08-13,sz.300750,73.47,40.09675,4.710572,4.493289,64.446028,0.4435,1,0
2019-08-14,sz.300750,73.5,40.113122,4.712495,4.495124,64.472344,0.5284,1,0
2019-08-15,sz.300750,74.17,40.478779,4.755452,4.5361,65.060051,0.3861,1,0
2019-08-16,sz.300750,73.22,39.960311,4.694543,4.478,64.226735,0.5809,1,0
2019-08-19,sz.300750,76.2,41.586666,4.885607,4.660251,66.840715,0.8782,1,0
2019-08-20,sz.300750,75.43,41.166433,4.836238,4.613159,66.165291,0.5697,1,0
2019-08-21,sz.300750,75.8,41.368363,4.859961,4.635788,66.489846,0.5458,1,0
2019-08-22,sz.300750,75.6,41.259212,4.847138,4.623556,66.314411,0.4108,1,0
2019-08-23,sz.300750,73.9,40.331425,4.738141,4.519587,64.823214,1.3838,1,0
2019-08-26,sz.300750,72.77,34.878061,4.618316,3.941446,25.655738,0.7625,1,0
2019-08-27,sz.300750,73.3,35.132086,4.651952,3.970152,25.842594,0.8024,1,0
2019-08-28,sz.300750,72.52,34.758238,4.60245,3.927905,25.567598,0.7218,1,0
2019-08-29,sz.300750,71.08,34.068058,4.511061,3.84991,25.059913,0.8417,1,0
2019-08-30,sz.300750,72.27,34.638415,4.586583,3.914364,25.479458,0.9938,1,0
2019-09-02,sz.300750,72.96,34.969126,4.630374,3.951737,25.722724,0.8192,1,0
2019-09-03,sz.300750,71.2,34.125573,4.518676,3.85641,25.10222,1.0876,1,0
2019-09-04,sz.300750,71.18,34.115987,4.517407,3.855327,25.095169,0.9783,1,0
2019-09-05,sz.300750,71.3,34.173502,4.525023,3.861826,25.137476,1.0277,1,0
2019-09-06,sz.300750,71.86,34.441906,4.560563,3.892157,25.334909,0.6927,1,0
2019-09-09,sz.300750,77.0,36.905465,4.886771,4.170556,27.147064,2.1555,1,0
2019-09-10,sz.300750,77.22,37.010909,4.900733,4.182471,27.224627,1.5728,1,0
2019-09-11,sz.300750,77.77,37.27452,4.935639,4.212261,27.418534,1.7736,1,0
2019-09-12,sz.300750,78.0,37.384757,4.950235,4.224719,27.499623,1.2869,1,0
2019-09-16,sz.300750,76.7,36.761678,4.867731,4.154307,27.041296,1.1301,1,0
2019-09-17,sz.300750,74.52,35.716822,4.729379,4.036231,26.272717,1.1961,1,0
2019-09-18,sz.300750,74.59,35.750372,4.733821,4.040023,26.297396,0.8425,1,0
2019-09-19,sz.300750,75.38,36.129013,4.783958,4.082811,26.575918,1.1752,1,0
2019-09-20,sz.300750,74.86,35.879781,4.750957,4.054647,26.392587,1.0646,1,0
2019-09-23,sz.300750,72.99,34.983505,4.632278,3.953362,25.733301,1.0236,1,0
2019-09-24,sz.300750,72.73,35.080561,4.645129,3.96433,25.804693,1.0679,1,0
2019-09-25,sz.300750,72.96,35.191499,4.659819,3.976866,25.886298,1.1139,1,0
2019-09-26,sz.300750,71.45,34.463166,4.563378,3.89456,25.350548,1.0887,1,0
2019-09-27,sz.300750,71.46,34.467989,4.564017,3.895105,25.354096,0.594,1,0
2019-09-30,sz.300750,71.5,34.487283,4.566572,3.897285,25.368288,0.5622,1,0
2019-10-08,sz.300750,70.26,33.889182,4.487375,3.829696,24.928334,0.7264,1,0
2019-10-09,sz.300750,69.1,33.329668,4.413288,3.766467,24.516765,1.0994,1,0
2019-10-10,sz.300750,70.9,34.197879,4.528251,3.864581,25.155407,1.0216,1,0
2019-10-11,sz.300750,71.46,34.467989,4.564017,3.895105,25.354096,0.7893,1,0
2019-10-14,sz.300750,70.85,34.173762,4.525057,3.861856,25.137667,1.0148,1,0
2019-10-15,sz.300750,70.97,34.231643,4.532721,3.868396,25.180243,0.743,1,0
2019-10-16,sz.300750,69.69,33.614248,4.45097,3.798627,24.726098,0.6755,1,0
